objid,ra,dec,petroMag_u,petroMag_r,extinction_u,extinction_r,spiral,elliptical
1237651800159027384,146.951652205062,-0.592156399347983,19.79375,17.84402,0.4348003,0.2343758,1,0
1237650795146445031,146.628570011888,-0.765143977025585,19.72187,16.83504,0.3157236,0.1701884,1,0
1237650796220514489,147.329501903488,0.028900744222666,18.27413,15.70556,0.318304,0.1715793,1,0
1237648720142336237,146.571322012569,-0.957206943582653,18.46643,16.24518,0.2248645,0.1212114,1,0
1237648720142336185,146.51281767756,-0.84578295276744,17.58109,15.69998,0.2638339,0.1422177,1,0
1237650795683446896,146.857573291711,-0.218793947395657,20.37545,17.60717,0.5966072,0.3215965,1,0
1237650796220252232,146.760769036535,0.0159539082586567,21.75403,17.71375,0.6725608,0.3625387,1,0
1237650795146248321,146.093683842779,-0.793093696168647,18.48178,15.85149,0.2188797,0.1179854,1,0
1237648720142139633,146.118343278755,-0.868177186102889,20.34799,17.82652,0.2194566,0.1182964,1,0
1237648721216143430,146.603616489947,-0.191463034874475,18.69237,17.00637,0.6045931,0.3259012,1,0
1237648720679272634,146.629629363229,-0.465660529958573,19.27576,16.96149,0.4343251,0.2341196,1,0
1237648721216143524,146.661339555413,-0.103348062531791,20.13288,17.93375,0.7499584,0.4042593,1,0
1237650795683381498,146.7479565895,-0.268305342340758,20.83934,17.86486,0.5689608,0.3066939,1,0
1237648721216078463,146.594472143017,-0.133158613969149,19.07294,17.71657,0.6751227,0.3639196,1,0
1237648720678944894,145.874449045454,-0.608755056278409,18.20591,16.04546,0.2511499,0.1353804,1,0
1237648721215946942,146.299838928994,-0.119995463758507,17.87394,15.30955,0.6883183,0.3710326,1,0
1237648721216012368,146.433739057145,-0.10565768248392,22.40779,17.89417,0.6547468,0.3529362,1,0
1237650796220121207,146.347076828446,0.0754094663738096,20.60748,17.61837,0.6902549,0.3720766,1,0
1237650795683250349,146.381392930289,-0.386506983977315,20.70523,17.21555,0.4582614,0.2470223,1,0
1237650795683250364,146.399018692115,-0.350405556634752,19.5715,17.88009,0.5032459,0.2712708,1,0
1237650796220121127,146.399697063666,0.032220156076326,21.81258,18.02389,0.6980284,0.3762668,1,0
1237650796219924680,146.023373607279,0.0220080558935244,21.01377,18.01678,0.544108,0.2932972,1,0
1237650795683053764,145.987611715411,-0.342525860632833,20.73241,17.84888,0.2616647,0.1410484,1,0
1237648721215815838,145.877376522395,-0.0501882157399638,19.81768,17.6789,0.3166863,0.1707073,1,0
1237648720678944999,145.89110682792,-0.467054721353509,19.16971,17.53357,0.260133,0.1402227,1,0
1237650796219859194,145.865307498568,0.0896390088190932,20.71619,17.38391,0.4388787,0.2365742,1,0
1237650795146117231,145.754114381266,-0.753376726375304,20.06794,17.40806,0.2097352,0.1130561,1,0
1237650795146051832,145.643407364571,-0.684778926795466,19.32785,17.25209,0.2365351,0.1275024,1,0
1237650795146051795,145.708916807535,-0.747667879215391,19.81966,17.12483,0.2155514,0.1161913,1,0
1237648721215750297,145.744712993587,-0.0763443019867312,18.07164,16.59939,0.2854122,0.1538492,1,0
1237648721215684828,145.689355681244,-0.0113375561368612,19.81664,17.88824,0.273307,0.147324,1,0
1237648721215684769,145.601163277161,-0.00138168332214813,19.27516,17.07512,0.2664634,0.143635,1,0
1237650796219793525,145.622262640905,0.0346281843235314,19.71181,17.41754,0.2669306,0.1438868,1,0
1237648704023757044,145.801234298415,-0.21111036104638,20.2415,17.80345,0.3034441,0.1635692,1,0
1237650795145986089,145.487274514257,-0.806903952463781,18.80502,16.34968,0.2313548,0.12471,1,0
1237648721215553783,145.396109890313,-0.0912212082213058,19.49035,17.05483,0.2813816,0.1516766,1,0
1237650796219662548,145.413110357023,0.106488603679009,20.03085,17.8835,0.2749851,0.1482286,1,0
1237650796219728015,145.446709200943,0.0773970668854498,20.16251,17.81195,0.2586939,0.1394469,1,0
1237650795145855144,145.160444001272,-0.655478441976187,19.75308,17.51687,0.1556366,0.0838947,1,0
1237650796219662479,145.330058096625,0.0431201593743545,19.6664,17.66379,0.2766779,0.1491411,1,0
1237648722289361065,145.443109765936,0.826628242978956,19.56353,16.82163,0.5943284,0.3203681,1,0
1237650796756533434,145.341220825901,0.547317234067549,19.12237,16.95279,0.4897749,0.2640094,1,0
1237650796756533504,145.304705557272,0.562390113394189,20.41537,17.96449,0.4583573,0.247074,1,0
1237650796219596962,145.218778031565,0.147038968861957,18.82743,16.6667,0.2846546,0.1534409,1,0
1237648722289492252,145.842920284775,0.747880795447478,20.16909,17.93898,0.4630197,0.2495872,1,0
1237648722289557611,145.868109318099,0.829400963350654,20.44736,17.25401,0.4887139,0.2634374,1,0
1237650797293469823,145.544621670334,0.939369465005601,19.91967,17.06507,0.5584868,0.301048,1,0
1237650796219728046,145.471341998382,0.155196383325004,19.55678,17.26776,0.3043714,0.164069,1,0
1237648721752555616,145.556290460622,0.238524957056529,20.55634,17.79372,0.3666606,0.1976456,1,0
1237650797293600959,145.875241121335,0.912496080146214,20.36275,17.13424,0.5700819,0.3072982,1,0
1237650797293600970,145.89354739443,1.0284499808309,18.85979,17.03338,0.5449695,0.2937616,1,0
1237650796219793636,145.729432456926,0.126908720705778,18.91328,16.6341,0.3641045,0.1962677,1,0
1237648721752621257,145.800180149957,0.414171694392402,16.95268,14.48336,0.4845392,0.2611871,1,0
1237650797293797524,146.247035881694,0.924919556132646,19.5651,17.39682,0.5719244,0.3082915,1,0
1237648722289623325,146.12634901291,0.757888402903648,21.21469,17.93585,0.4522706,0.243793,1,0
1237651752384856377,146.13154382869,0.841162725075002,21.62679,17.17949,0.4480024,0.2414922,1,0
1237650796219924616,145.939699621309,0.116911696391069,19.34961,17.48522,0.530966,0.2862131,1,0
1237648721752686769,145.978463082186,0.2949623771613,19.93626,17.15907,0.5264881,0.2837994,1,0
1237648721752883489,146.411858609803,0.215356493870246,19.41124,17.54145,0.6719927,0.3622324,1,0
1237648722289885345,146.608765886994,0.804712560013826,19.58896,17.51883,0.7000949,0.3773807,1,0
1237648722289885254,146.61126419407,0.693046849576431,18.90607,17.38107,0.7840393,0.4226303,1,0
1237651752921989320,146.677204838736,1.12956919372072,19.8012,17.51063,0.6134234,0.3306611,1,0
1237651752385183960,146.798885076788,0.850533438735941,21.10424,17.8448,0.6247587,0.3367714,1,0
1237648721753145550,146.957655652356,0.39335310955137,18.54376,16.61878,0.4766018,0.2569085,1,0
1237648721753145376,146.902898425266,0.208910268160014,20.72086,16.88906,0.5110306,0.2754671,1,0
1237648721753080096,146.887742376565,0.217453980542903,19.09457,16.79746,0.5216534,0.2811932,1,0
1237648722290016415,146.91732084942,0.694847283168714,20.46231,17.79226,0.5385012,0.2902749,1,0
1237651752385315031,147.074439385566,0.885212772864989,19.31211,17.01087,0.4689069,0.2527607,1,0
1237651752385183972,146.84077585413,0.88622937077932,18.61314,16.12867,0.6161435,0.3321274,1,0
1237648721753211085,147.15058330411,0.416565392858097,18.40275,15.99125,0.3289674,0.1773273,1,0
1237648721753211064,147.128310200138,0.369214353332349,18.22424,16.17841,0.3281257,0.1768736,1,0
1237650796757385500,147.265340054179,0.465754785623371,19.28748,17.65025,0.3531507,0.1903631,1,0
1237651800159748237,148.598646234446,-0.732283715112384,18.69239,17.17256,0.1624119,0.08754688,1,0
1237648720143253733,148.666898920115,-0.899090689932191,18.87079,16.38403,0.1943597,0.1047681,1,0
1237648720143253641,148.565587239354,-0.936092311604233,19.81003,17.29423,0.1674784,0.09027791,1,0
1237654669735231788,149.168590971107,-0.380506642586411,20.68885,17.74399,0.1863415,0.100446,1,0
1237648721217257601,149.154579472032,-0.115701998585716,19.79369,17.65805,0.1412606,0.07614542,1,0
1237654669735231608,149.142427582929,-0.372420381624902,20.08642,17.08442,0.178736,0.09634624,1,0
1237651801233686770,149.117935930583,0.183975807079761,17.76194,15.44159,0.1390864,0.07497342,1,0
1237648720143188224,148.5090682336,-1.00351936725159,20.08824,17.75081,0.1639018,0.08835001,1,0
1237650795147296897,148.504456815978,-0.791651965971306,18.89301,17.49175,0.1520948,0.08198551,1,0
1237648720680321254,149.069458381291,-0.554990015186292,19.92022,16.90723,0.1628626,0.08778985,1,0
1237651800696815824,149.069371310344,-0.234000391318522,20.39053,17.59631,0.1668579,0.08994346,1,0
1237654669735166231,149.105306592207,-0.367428145985335,20.12757,17.43842,0.1672588,0.09015957,1,0
1237651801233686759,149.112540383361,0.129711336284537,18.09382,16.22128,0.1379596,0.07436606,1,0
1237651801233686692,149.02736314824,0.143257009278673,23.38626,17.88351,0.1434724,0.07733767,1,0
1237651801233686675,149.01062697576,0.139731090337452,19.41948,17.09014,0.1436311,0.07742321,1,0
1237648720143057157,148.215609591167,-0.874781647602529,19.59656,17.81066,0.1539622,0.08299214,1,0
1237648720143122623,148.394539945078,-0.887741520902375,20.19352,17.14643,0.144372,0.07782259,1,0
1237648720143122523,148.269459631154,-0.856689938524943,19.02665,16.70697,0.1491,0.08037122,1,0
1237648720143122589,148.353524191363,-0.905034896831022,19.73348,17.7118,0.1495209,0.08059807,1,0
1237650795147165945,148.266866057465,-0.78331699188777,20.22639,17.10806,0.1395948,0.07524752,1,0
1237654670271971603,148.908429448306,0.00872137902065287,20.18826,17.72537,0.1541746,0.0831066,1,0
1237651800696750245,148.873575816535,-0.290583056131871,19.27792,17.13368,0.1933859,0.1042432,1,0
1237648721217126725,148.979492200151,-0.190281126634072,18.44324,15.80216,0.1578553,0.0850907,1,0
1237648721217061098,148.84253281479,-0.0440964206188018,19.84507,17.0724,0.1634236,0.08809221,1,0
1237648721217061052,148.791662000458,-0.0210107386481626,19.51993,17.20503,0.1625878,0.08764169,1,0
1237650795147100328,148.00218718914,-0.784060697299451,19.54695,17.62822,0.181843,0.09802108,1,0
1237648720142991613,147.965210330569,-0.949370055096413,19.64302,17.75388,0.2119814,0.114267,1,0
1237648721216995401,148.549464046493,-0.0661549487084458,18.27001,17.03496,0.1676689,0.09038064,1,0
1237648721216930023,148.50575946456,-0.113885032793832,20.00446,17.5388,0.1912746,0.1031051,1,0
1237651801233555601,148.728878022737,0.188860427454444,19.00025,17.55409,0.1243412,0.06702515,1,0
1237648721216995497,148.679674085511,-0.0250932655731242,18.62208,17.03024,0.1596851,0.086077,1,0
1237651801233490073,148.600083980235,0.12917621624539,21.10996,17.44125,0.140281,0.0756174,1,0
1237648721216798768,148.183028555396,-0.0583056992308881,16.46079,14.76164,0.2039393,0.1099319,1,0
1237650795683971362,148.135654336617,-0.342346890551124,19.5843,17.09858,0.1949653,0.1050945,1,0
1237651801233358961,148.240546054323,0.117904238058273,18.72997,17.10099,0.1778752,0.09588223,1,0
1237648721216733511,148.084781068527,-0.146663119213172,18.93197,17.30871,0.2201596,0.1186753,1,0
1237648721216667824,147.863063518767,-0.168406104821513,18.67955,17.15787,0.2870725,0.1547442,1,0
1237650796220711125,147.787850695841,0.00986333671878703,19.45232,17.10925,0.2530885,0.1364254,1,0
1237650796220711045,147.693235243917,0.130508322572456,20.14343,17.66492,0.2467512,0.1330093,1,0
1237651800696291621,147.899642023661,-0.215242033267058,20.13829,17.57271,0.288299,0.1554053,1,0
1237648720142925946,147.807541553929,-0.884592690706725,18.56466,16.37107,0.2275525,0.1226604,1,0
1237650795146969395,147.722111899275,-0.691012089360032,19.5522,17.60993,0.1884035,0.1015575,1,0
1237650795146969196,147.809259205115,-0.72846287388876,18.55795,16.48333,0.1826914,0.09847837,1,0
1237648720679796935,147.82997215501,-0.441493753487062,19.85236,17.61468,0.2886971,0.15562,1,0
1237648720679796961,147.869319370638,-0.56268959755636,19.00941,16.93884,0.2717431,0.146481,1,0
1237650795683905713,147.854814120438,-0.369032339641664,18.44249,16.6598,0.322831,0.1740196,1,0
1237648720142729338,147.431091162009,-0.867265692862485,20.11894,17.72152,0.2799828,0.1509226,1,0
1237648720142729437,147.486413711029,-0.975160018048252,19.31077,16.57409,0.2926855,0.1577699,1,0
1237650795683709140,147.437214518549,-0.342079566641749,19.21652,17.28001,0.3097292,0.1669571,1,0
1237648721216471235,147.477687126789,-0.165221641447068,20.05112,17.54175,0.2860126,0.1541729,1,0
1237648720142663815,147.229897127904,-0.898338718715122,18.63457,17.27998,0.3158139,0.170237,1,0
1237648720142598416,147.07785378333,-0.873018113028504,19.00148,16.55475,0.3057511,0.1648128,1,0
1237650795683643629,147.362872274636,-0.327873981217028,19.49055,17.72016,0.3122659,0.1683245,1,0
1237650795683447062,146.82612276892,-0.337518549535378,19.61004,17.9125,0.6151606,0.3315976,1,0
1237650796757451115,147.431699039543,0.456311438015262,19.26075,17.69241,0.3157787,0.1702181,1,0
1237648721753342110,147.372674000036,0.242594709988555,18.44286,16.24057,0.3302928,0.1780418,1,0
1237648722827149457,147.51134636705,1.100608040787,20.40878,17.21685,0.2617342,0.1410858,1,0
1237648722290278687,147.642613017192,0.780122092526017,19.09725,17.12838,0.2263088,0.12199,1,0
1237648722290213005,147.450098451073,0.758081103167746,18.88311,17.11234,0.287515,0.1549828,1,0
1237651801769902317,147.538964611331,0.597570853860782,18.0834,16.22799,0.252185,0.1359384,1,0
1237648721753342172,147.471038640873,0.315045766741908,17.58869,14.96028,0.3283746,0.1770078,1,0
1237648722290278662,147.619259215724,0.747060731831779,20.09041,17.8038,0.2288377,0.1233532,1,0
1237648722290278439,147.590982888275,0.736436128148871,20.69765,17.52893,0.2318499,0.1249769,1,0
1237650796757647516,147.865625723879,0.502012284871117,18.50146,16.14552,0.2157254,0.1162851,1,0
1237648721753538824,147.864590042975,0.255910736865939,18.82775,16.56867,0.2257405,0.1216837,1,0
1237648722827280613,147.827551178858,1.13230467684269,19.87393,17.79905,0.2621393,0.1413042,1,0
1237648722290475146,147.968387912068,0.764443156032584,19.73161,17.56132,0.18883,0.1017873,1,0
1237651801770098844,147.951426200225,0.605245585274047,19.68234,17.89634,0.2032604,0.1095659,1,0
1237648721753538898,147.945349412756,0.330468514369049,18.24056,15.80104,0.1912828,0.1031095,1,0
1237648721753604388,147.949214371056,0.290229101675273,21.48011,17.8325,0.1929741,0.1040212,1,0
1237650796220842186,148.082814606216,0.203665507379422,17.99701,15.93645,0.1727102,0.09309809,1,0
1237648721753538747,147.934830636614,0.26842111779419,19.90475,17.15052,0.2011794,0.1084442,1,0
1237651801770164478,148.236828752318,0.611036664081629,20.26578,17.28466,0.1329986,0.07169185,1,0
1237651801770229959,148.290210904951,0.58347134140282,20.21632,17.2158,0.1532009,0.08258174,1,0
1237651801770164434,148.182030992675,0.537232336471075,19.98228,17.62651,0.1184646,0.06385741,1,0
1237648722290606332,148.311873861895,0.649953873322496,20.25023,17.50313,0.2130359,0.1148353,1,0
1237648722290606324,148.307937651401,0.628534352846503,19.46854,17.21834,0.193684,0.1044038,1,0
1237648722290606136,148.334281389943,0.697737547469026,15.36721,12.61929,0.2349069,0.1266247,1,0
1237651801770295403,148.395157349904,0.59627221120132,19.2469,16.7505,0.2211884,0.1192299,1,0
1237650796757844130,148.354871210602,0.486987119611319,20.26942,17.41463,0.200735,0.1082046,1,0
1237651752385708176,148.054676587701,0.924519356876647,19.31243,17.19363,0.2151861,0.1159944,1,0
1237650797294583880,148.035605946055,0.97314234436816,19.4082,17.63849,0.2287014,0.1232797,1,0
1237648722290671857,148.524735371597,0.650542107171237,17.45989,15.72777,0.1773923,0.09562193,1,0
1237651801770361001,148.542513119356,0.605445462036804,18.73321,17.20638,0.1816845,0.09793563,1,0
1237648722290737341,148.558944231461,0.638309307932503,16.59658,14.74983,0.1744546,0.0940384,1,0
1237648721753866380,148.619335258004,0.254581836287274,18.46271,16.63574,0.1619154,0.08727925,1,0
1237648722290671783,148.44050913004,0.786736988270132,19.11756,17.48981,0.17217,0.09280688,1,0
1237651801770426430,148.817060771348,0.562955281285634,17.96125,15.75354,0.1207657,0.06509779,1,0
1237648722290868398,148.860022178506,0.748604768439327,19.66637,17.53011,0.1080689,0.0582537,1,0
1237648721753931984,148.78170595564,0.277364654415399,19.96101,17.27137,0.1287173,0.06938408,1,0
1237653663647662234,148.757441057311,0.96952290338994,17.62098,15.83548,0.1045636,0.05636418,1,0
1237653663647662207,148.704455888236,1.00974946112413,18.79422,17.1001,0.09967878,0.05373107,1,0
1237648722290802828,148.761930151543,0.75750705336595,18.18028,16.65277,0.1136136,0.06124252,1,0
1237648722290671873,148.54048363604,0.768493983005781,19.21333,17.46074,0.1644136,0.08862589,1,0
1237648721753997595,148.975410873414,0.332932537583563,18.33178,16.58185,0.1175589,0.06336924,1,0
1237648722290868490,148.961713196259,0.687285905361288,19.46146,17.15653,0.1177724,0.0634843,1,0
1237648722290933876,149.005013385741,0.664999281314349,18.524,16.47674,0.1206824,0.0650529,1,0
1237651801770492184,148.94934924845,0.530802187548368,18.598,16.67265,0.1132425,0.0610425,1,0
1237654670808907883,149.009106295297,0.440208234829742,18.9757,17.53136,0.1170959,0.06311964,1,0
1237648721753997600,148.982439656739,0.229872354459963,19.19638,16.67933,0.1356957,0.07314572,1,0
1237651800160469257,150.247836994782,-0.738448493547453,20.57263,17.63795,0.1728486,0.09317271,1,0
1237648720143909041,150.184955682519,-0.899090739647758,20.18852,17.69628,0.1677572,0.0904282,1,0
1237651800160534607,150.346304550972,-0.634602653757388,18.27523,16.28497,0.205916,0.1109974,1,0
1237648721217782018,150.447978998306,-0.161328068862352,19.93069,17.36272,0.1552822,0.08370369,1,0
1237654669198688303,149.915646853323,-0.784806154495703,19.35564,17.27308,0.1685092,0.0908336,1,0
1237648720680648893,149.875987977689,-0.629353303550418,18.40621,16.63267,0.1544673,0.08326438,1,0
1237651800697340133,150.291370873314,-0.269037544529171,18.03381,16.00219,0.1527552,0.08234153,1,0
1237648721217716327,150.285786378341,-0.193478225913073,19.0731,17.11145,0.159737,0.08610502,1,0
1237654669735755916,150.333505333354,-0.369280204719841,19.76442,17.41728,0.1555246,0.08383435,1,0
1237648721217716499,150.30310222868,-0.0888959258192594,18.63023,16.47808,0.1557427,0.08395191,1,0
1237654670272626852,150.359016508321,0.0824744231042036,19.52838,17.17523,0.1315006,0.07088439,1,0
1237648721217716546,150.335375820752,-0.182863726304489,18.94499,16.35983,0.1571618,0.08471683,1,0
1237648720143712423,149.614026602338,-0.854956003981087,19.30108,16.92464,0.1639494,0.08837567,1,0
1237648720680583341,149.672782354588,-0.447550062405105,19.3715,17.8044,0.1341131,0.0722926,1,0
1237654669198557330,149.61643634443,-0.834498946579425,19.18559,16.9067,0.1628198,0.08776674,1,0
1237651800160206978,149.62760246003,-0.686967691684105,20.0539,17.56887,0.1478401,0.07969207,1,0
1237648721217716415,150.254478579606,-0.179937978240677,18.6818,17.02738,0.1605735,0.08655588,1,0
1237648721217716445,150.280206118054,-0.0440685941959203,19.57627,16.78019,0.152023,0.08194681,1,0
1237648721217716376,150.208211947633,-0.149159040367351,17.65363,15.57918,0.1561956,0.08419602,1,0
1237654669198360714,149.238266982725,-0.777872894019843,19.95108,17.56208,0.1732192,0.09337246,1,0
1237648720680452215,149.328197546832,-0.470765999292017,18.74942,17.0116,0.1696906,0.09147041,1,0
1237651800160141388,149.445647460341,-0.695827158502706,20.20955,17.05978,0.1549458,0.08352232,1,0
1237648721217650936,150.147234869066,-0.0497841301872889,20.07687,17.67768,0.1526173,0.08226717,1,0
1237651800697209059,150.006307964033,-0.235711229314811,19.35481,17.74627,0.1360479,0.07333554,1,0
1237654669735493825,149.818129034151,-0.380704107830579,19.88452,17.15333,0.1219606,0.06574189,1,0
1237648721217519859,149.844961907627,-0.0163867689494286,18.7649,17.12512,0.1324091,0.0713741,1,0
1237648721217519952,149.823239284717,-0.0359548911622742,19.91909,17.37462,0.1314421,0.07085287,1,0
1237651801234014496,149.819399493636,0.101034369125055,19.79185,17.71696,0.1128869,0.06085078,1,0
1237654670272430496,149.917374285458,0.0442234995118453,18.51795,17.28376,0.1319012,0.07110032,1,0
1237648721217519805,149.800364547827,-0.0704779194038527,20.2295,17.49978,0.1277224,0.06884775,1,0
1237651800697143553,149.859093314723,-0.253954023599334,16.05859,13.75947,0.1322294,0.07127726,1,0
1237648720680583296,149.614184105578,-0.419959871591219,18.07798,16.56621,0.1358551,0.07323166,1,0
1237648721217519796,149.794118667678,-0.19997090101112,20.0739,17.62698,0.1220213,0.06577466,1,0
1237651800697077972,149.667413556064,-0.258373858108615,20.2373,17.35433,0.1217986,0.06565457,1,0
1237654670272299194,149.643897247186,0.0688806421571656,17.86047,16.16673,0.1137617,0.06132236,1,0
1237654670272364735,149.763509943536,0.0370634087741015,18.62815,16.9472,0.1192994,0.06430743,1,0
1237654670272364745,149.779688643824,0.0106476904847155,17.95424,15.43172,0.1229623,0.06628186,1,0
1237648720143515764,149.187066926643,-0.956799015663979,20.42179,17.4394,0.2630011,0.1417687,1,0
1237648720143450249,149.102485431442,-0.937012148239744,19.99174,16.9917,0.279299,0.150554,1,0
1237651800159944986,149.135686249806,-0.694629294444882,20.534,17.75812,0.1749766,0.09431978,1,0
1237651800160010443,149.187874948994,-0.682221001693262,19.69967,17.46615,0.1661576,0.08956596,1,0
1237651801233883405,149.576191351461,0.0999897981634321,19.68542,17.49392,0.112023,0.06038512,1,0
1237654670272233620,149.416891805147,0.000448924752147966,19.57371,17.06238,0.1050583,0.05663084,1,0
1237654670272168171,149.373336706622,0.0387938152707088,20.17737,17.54857,0.104907,0.05654929,1,0
1237651800697012368,149.456119460069,-0.269470266299042,18.08647,16.57921,0.1392593,0.07506666,1,0
1237648720680517751,149.449995534726,-0.433059565654264,18.48702,16.42021,0.1483662,0.07997564,1,0
1237654669735362839,149.477569643186,-0.397203613760921,19.31908,16.94158,0.1443831,0.07782859,1,0
1237651800696946974,149.422683637794,-0.310695557272257,18.79634,16.50066,0.1455572,0.07846146,1,0
1237648720143450191,149.031449275894,-0.955659520060839,19.15382,17.53553,0.2725196,0.1468996,1,0
1237648720143450317,149.086986777617,-0.903793355517882,21.84923,17.66672,0.258921,0.1395693,1,0
1237651800696946882,149.3111328791,-0.310497167527734,19.13552,16.75806,0.1580574,0.0851996,1,0
1237654669735297421,149.295776966157,-0.369955640197163,18.91545,17.3204,0.1701974,0.09174362,1,0
1237651800696881308,149.251390384104,-0.289802215499625,19.23384,16.98829,0.1747403,0.0941924,1,0
1237648721217323196,149.29950356996,-0.159439160034807,20.32011,17.72221,0.1275697,0.06876545,1,0
1237651801233686714,149.061250185928,0.103009217301946,18.68486,17.18725,0.1432718,0.07722957,1,0
1237651800696815807,149.049313115831,-0.303153876834333,19.60972,17.2556,0.1645954,0.08872389,1,0
1237650795684168020,148.584461556938,-0.335590137102272,19.37824,16.8568,0.1728459,0.09317128,1,0
1237648722827673705,148.756221483093,1.0690964999668,20.35807,17.53762,0.09914238,0.05344193,1,0
1237648722827346154,147.988126086754,1.10103073842586,19.39957,17.36406,0.251005,0.1353023,1,0
1237651801770230089,148.359651531865,0.624574195586513,18.76497,17.31524,0.2225498,0.1199638,1,0
1237648721753931939,148.729800304076,0.378657615862522,17.59542,15.54905,0.1304343,0.07030962,1,0
1237648721753735482,148.361481569704,0.293701339529475,19.05899,17.38379,0.1547938,0.08344039,1,0
1237651801770230057,148.386019289139,0.602175771339084,19.12253,16.43465,0.2202747,0.1187374,1,0
1237650796757909657,148.45930332186,0.440188340825687,19.46556,17.48889,0.2400758,0.129411,1,0
1237651752386232437,149.177913192917,0.930225806265702,18.22607,16.46525,0.09591342,0.05170139,1,0
1237648721216209055,146.811996193846,-0.1900383146915,19.65788,16.68042,0.6095087,0.328551,0,1
1237650795146248369,146.135558007023,-0.682184639025534,20.32666,17.4001,0.2594571,0.1398583,0,1
1237650795683381472,146.737131268316,-0.25220191232164,19.96411,16.95852,0.5673128,0.3058056,0,1
1237650795683381380,146.643586145582,-0.33135213312075,20.42026,16.769,0.5457355,0.2941745,0,1
1237650795683381426,146.69571686309,-0.286946747770551,19.46773,16.37358,0.5488212,0.2958378,0,1
1237648720142008580,145.818101273901,-0.878973095843891,21.07793,17.42474,0.1956926,0.1054866,0,1
1237648721216078045,146.46890559991,-0.0928280403032654,17.81336,14.85435,0.6611421,0.3563835,0,1
1237648721215946868,146.165601142076,-0.0641431119018213,19.94478,17.15841,0.5538431,0.2985449,0,1
1237648721215881342,146.05730387255,-0.0970296857105921,18.55442,15.77193,0.418884,0.2257962,0,1
1237648720678879348,145.722038785159,-0.527143419724582,21.11193,17.75592,0.2461181,0.1326681,0,1
1237650795145986295,145.526234947035,-0.747407536548967,20.64181,17.90324,0.2472416,0.1332737,0,1
1237648720141746455,145.207375791509,-0.863077857877325,20.39822,16.83233,0.1662686,0.08962579,0,1
1237650796219596957,145.193876038736,0.168908419403915,20.10365,17.55712,0.2800053,0.1509347,0,1
1237651752384659678,145.598949283983,0.843826746102826,24.04252,17.84292,0.5483696,0.2955944,0,1
1237648722289557692,145.969659074809,0.830928027512297,19.38767,16.51184,0.4935482,0.2660433,0,1
1237648722289557713,145.992634603744,0.788073236970777,18.64815,16.34423,0.4687102,0.2526546,0,1
1237650796756664459,145.651897608029,0.469140962906345,20.15366,17.89919,0.5869976,0.3164165,0,1
1237651752921792753,146.226883267676,1.24525010172753,21.11812,18.04134,0.6528832,0.3519316,0,1
1237651752921792685,146.206295735387,1.14829020130248,19.83592,16.7783,0.5933914,0.319863,0,1
1237648722289623054,146.020908346966,0.733551670883614,17.49979,14.44881,0.4566654,0.2461619,0,1
1237650796756795418,145.947802337301,0.465303809566206,18.06493,15.41396,0.5143122,0.277236,0,1
1237650796219924757,146.004070360421,0.203649247900802,21.09213,17.78778,0.5772675,0.3111716,0,1
1237648721752752343,146.144373043195,0.243124832101439,21.03425,17.7909,0.6124384,0.3301302,0,1
1237648721752752319,146.078658759667,0.212793816840695,20.16857,17.99204,0.5986845,0.3227163,0,1
1237650796220186819,146.588824133516,0.172610229106677,19.05371,16.56866,0.6135906,0.3307513,0,1
1237650796220252345,146.694561463995,0.172363517655269,20.31206,17.91635,0.6456532,0.3480344,0,1
1237650797294059653,146.816246136973,0.944088514372433,19.81294,16.55598,0.6448281,0.3475896,0,1
1237651752385249517,146.902072628484,0.899749377046136,22.97633,17.79565,0.5863764,0.3160816,0,1
1237648722290016542,147.031984259282,0.775342387053558,22.00672,16.26904,0.468872,0.2527418,0,1
1237648722290016499,147.021648789342,0.754459845645703,17.89376,14.73845,0.4693412,0.2529947,0,1
1237650796757319865,147.180091123858,0.429634757493588,18.43155,15.93282,0.3328322,0.1794106,0,1
1237654669735231622,149.160894425126,-0.358016663076952,17.53974,14.87148,0.1878162,0.1012409,0,1
1237648721217257621,149.16987755671,-0.0233313956488212,19.17672,16.42269,0.1249094,0.06733147,0,1
1237648720143122615,148.384960043677,-0.941452431840223,19.7222,16.97177,0.1551739,0.08364531,0,1
1237650795147165899,148.237680975064,-0.79196717766555,18.8118,15.72801,0.1423072,0.07670958,0,1
1237648721217126671,148.953647247778,-0.0971220092440175,17.47757,14.65524,0.1597924,0.08613488,0,1
1237648721216995421,148.592957183751,-0.19600124719372,20.20701,17.38347,0.1904962,0.1026855,0,1
1237654669735035129,148.727918807855,-0.370735736540255,19.69169,16.32845,0.2241314,0.1208163,0,1
1237648721216864397,148.345959267818,-0.165999978155525,19.03839,16.89617,0.1838047,0.09907849,0,1
1237648720142860587,147.708575257485,-0.887722770108331,20.48738,17.5116,0.2338858,0.1260743,0,1
1237648720142729396,147.40811009173,-0.887018383405805,20.36938,17.63468,0.2849388,0.1535941,0,1
1237650795683709176,147.470088539874,-0.35133898003661,20.64265,17.81911,0.3048602,0.1643325,0,1
1237648720142663798,147.204906665213,-0.887445941039702,19.79609,17.83989,0.3188282,0.1718619,0,1
1237650795683578072,147.220722590579,-0.293141037603876,18.91992,15.56097,0.3376281,0.1819958,0,1
1237650795683381471,146.729687667218,-0.259671372499584,19.71558,16.90951,0.561702,0.3027811,0,1
